eventID,facilityID,unitID,emitterID,mcRun,timestamp,command,state,event,duration,nextTS,gcKey,flowID,tsKey
0,,,,5,0,SIM-START,,,,,,,
1,test_fac,Well_1,,5,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
2,test_fac,Well_2,,5,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
3,test_fac,Well_3,,5,0,STATE_TRANSITION,RigPreparation,START,44999,44999,,,
4,test_fac,Well_4,,5,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
5,test_fac,Well_5,,5,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
6,test_fac,Well_6,,5,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
7,test_fac,Well_7,,5,0,STATE_TRANSITION,RigPreparation,START,62100,62100,,,
8,test_fac,Well_8,,5,0,STATE_TRANSITION,RigPreparation,START,95400,95400,,,
9,test_fac,Well_9,,5,0,STATE_TRANSITION,RigPreparation,START,95400,95400,,,
10,test_fac,Well_10,,5,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
11,test_fac,Well_11,,5,0,STATE_TRANSITION,RigPreparation,START,44999,44999,,,
12,test_fac,Well_12,,5,0,STATE_TRANSITION,RigPreparation,START,59400,59400,,,
13,test_fac,Well_13,,5,0,STATE_TRANSITION,RigPreparation,START,59400,59400,,,
14,test_fac,Well_14,,5,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
15,test_fac,Well_10,,5,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
16,test_fac,Well_10,,5,37800,STATE_TRANSITION,VerticalDrilling,START,77399,115199,,,
17,test_fac,Well_14,,5,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
18,test_fac,Well_14,,5,37800,STATE_TRANSITION,VerticalDrilling,START,65700,103500,,,
19,test_fac,Well_3,,5,44999,STATE_TRANSITION,RigPreparation,STOP,0,44999,,,
20,test_fac,Well_3,,5,44999,STATE_TRANSITION,VerticalDrilling,START,77399,122398,,,
21,test_fac,Well_11,,5,44999,STATE_TRANSITION,RigPreparation,STOP,0,44999,,,
22,test_fac,Well_11,,5,44999,STATE_TRANSITION,VerticalDrilling,START,83700,128699,,,
23,test_fac,Well_1,,5,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
24,test_fac,Well_1,,5,47699,STATE_TRANSITION,VerticalDrilling,START,134099,181798,,,
25,test_fac,Well_2,,5,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
26,test_fac,Well_2,,5,47699,STATE_TRANSITION,VerticalDrilling,START,44100,91799,,,
27,test_fac,Well_4,,5,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
28,test_fac,Well_4,,5,47699,STATE_TRANSITION,VerticalDrilling,START,46800,94499,,,
29,test_fac,Well_5,,5,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
30,test_fac,Well_5,,5,47699,STATE_TRANSITION,VerticalDrilling,START,83700,131399,,,
31,test_fac,Well_6,,5,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
32,test_fac,Well_6,,5,47699,STATE_TRANSITION,VerticalDrilling,START,42299,89998,,,
33,test_fac,Well_12,,5,59400,STATE_TRANSITION,RigPreparation,STOP,0,59400,,,
34,test_fac,Well_12,,5,59400,STATE_TRANSITION,VerticalDrilling,START,83700,143100,,,
35,test_fac,Well_13,,5,59400,STATE_TRANSITION,RigPreparation,STOP,0,59400,,,
36,test_fac,Well_13,,5,59400,STATE_TRANSITION,VerticalDrilling,START,21600,81000,,,
37,test_fac,Well_7,,5,62100,STATE_TRANSITION,RigPreparation,STOP,0,62100,,,
38,test_fac,Well_7,,5,62100,STATE_TRANSITION,VerticalDrilling,START,44100,106200,,,
39,test_fac,Well_13,,5,81000,STATE_TRANSITION,VerticalDrilling,STOP,0,81000,,,
40,test_fac,Well_13,,5,81000,STATE_TRANSITION,HorizontalDrilling,START,250200,331200,,,
41,test_fac,Well_6,,5,89998,STATE_TRANSITION,VerticalDrilling,STOP,0,89998,,,
42,test_fac,Well_6,,5,89998,STATE_TRANSITION,HorizontalDrilling,START,270899,360897,,,
43,test_fac,Well_2,,5,91799,STATE_TRANSITION,VerticalDrilling,STOP,0,91799,,,
44,test_fac,Well_2,,5,91799,STATE_TRANSITION,HorizontalDrilling,START,147599,239398,,,
45,test_fac,Well_4,,5,94499,STATE_TRANSITION,VerticalDrilling,STOP,0,94499,,,
46,test_fac,Well_4,,5,94499,STATE_TRANSITION,HorizontalDrilling,START,302400,396899,,,
47,test_fac,Well_8,,5,95400,STATE_TRANSITION,RigPreparation,STOP,0,95400,,,
48,test_fac,Well_8,,5,95400,STATE_TRANSITION,VerticalDrilling,START,21600,117000,,,
49,test_fac,Well_9,,5,95400,STATE_TRANSITION,RigPreparation,STOP,0,95400,,,
50,test_fac,Well_9,,5,95400,STATE_TRANSITION,VerticalDrilling,START,65700,161100,,,
51,test_fac,Well_14,,5,103500,STATE_TRANSITION,VerticalDrilling,STOP,0,103500,,,
52,test_fac,Well_14,,5,103500,STATE_TRANSITION,HorizontalDrilling,START,165600,269100,,,
53,test_fac,Well_7,,5,106200,STATE_TRANSITION,VerticalDrilling,STOP,0,106200,,,
54,test_fac,Well_7,,5,106200,STATE_TRANSITION,HorizontalDrilling,START,130500,236700,,,
55,test_fac,Well_10,,5,115199,STATE_TRANSITION,VerticalDrilling,STOP,0,115199,,,
56,test_fac,Well_10,,5,115199,STATE_TRANSITION,HorizontalDrilling,START,146700,261899,,,
57,test_fac,Well_8,,5,117000,STATE_TRANSITION,VerticalDrilling,STOP,0,117000,,,
58,test_fac,Well_8,,5,117000,STATE_TRANSITION,HorizontalDrilling,START,130500,247500,,,
59,test_fac,Well_3,,5,122398,STATE_TRANSITION,VerticalDrilling,STOP,0,122398,,,
60,test_fac,Well_3,,5,122398,STATE_TRANSITION,HorizontalDrilling,START,130500,252898,,,
61,test_fac,Well_11,,5,128699,STATE_TRANSITION,VerticalDrilling,STOP,0,128699,,,
62,test_fac,Well_11,,5,128699,STATE_TRANSITION,HorizontalDrilling,START,132300,260999,,,
63,test_fac,Well_5,,5,131399,STATE_TRANSITION,VerticalDrilling,STOP,0,131399,,,
64,test_fac,Well_5,,5,131399,STATE_TRANSITION,HorizontalDrilling,START,165600,296999,,,
65,test_fac,Well_12,,5,143100,STATE_TRANSITION,VerticalDrilling,STOP,0,143100,,,
66,test_fac,Well_12,,5,143100,STATE_TRANSITION,HorizontalDrilling,START,143100,286200,,,
67,test_fac,Well_9,,5,161100,STATE_TRANSITION,VerticalDrilling,STOP,0,161100,,,
68,test_fac,Well_9,,5,161100,STATE_TRANSITION,HorizontalDrilling,START,65700,226800,,,
69,test_fac,Well_1,,5,181798,STATE_TRANSITION,VerticalDrilling,STOP,0,181798,,,
70,test_fac,Well_1,,5,181798,STATE_TRANSITION,HorizontalDrilling,START,302400,484198,,,
71,test_fac,Well_9,,5,226800,STATE_TRANSITION,HorizontalDrilling,STOP,0,226800,,,
72,test_fac,Well_9,,5,226800,STATE_TRANSITION,TripOut,START,43200,270000,,,
73,test_fac,Well_7,,5,236700,STATE_TRANSITION,HorizontalDrilling,STOP,0,236700,,,
74,test_fac,Well_7,,5,236700,STATE_TRANSITION,TripOut,START,42299,278999,,,
75,test_fac,Well_2,,5,239398,STATE_TRANSITION,HorizontalDrilling,STOP,0,239398,,,
76,test_fac,Well_2,,5,239398,STATE_TRANSITION,TripOut,START,37800,277198,,,
77,test_fac,Well_8,,5,247500,STATE_TRANSITION,HorizontalDrilling,STOP,0,247500,,,
78,test_fac,Well_8,,5,247500,STATE_TRANSITION,TripOut,START,125100,372600,,,
79,test_fac,Well_3,,5,252898,STATE_TRANSITION,HorizontalDrilling,STOP,0,252898,,,
80,test_fac,Well_3,,5,252898,STATE_TRANSITION,TripOut,START,42299,295197,,,
81,test_fac,Well_11,,5,260999,STATE_TRANSITION,HorizontalDrilling,STOP,0,260999,,,
82,test_fac,Well_11,,5,260999,STATE_TRANSITION,TripOut,START,32400,293399,,,
83,test_fac,Well_10,,5,261899,STATE_TRANSITION,HorizontalDrilling,STOP,0,261899,,,
84,test_fac,Well_10,,5,261899,STATE_TRANSITION,TripOut,START,36899,298798,,,
85,test_fac,Well_14,,5,269100,STATE_TRANSITION,HorizontalDrilling,STOP,0,269100,,,
86,test_fac,Well_14,,5,269100,STATE_TRANSITION,TripOut,START,37800,306900,,,
87,test_fac,Well_9,,5,270000,STATE_TRANSITION,TripOut,STOP,0,270000,,,
88,test_fac,Well_9,,5,270000,STATE_TRANSITION,Casing,START,68400,338400,,,
89,test_fac,Well_2,,5,277198,STATE_TRANSITION,TripOut,STOP,0,277198,,,
90,test_fac,Well_2,,5,277198,STATE_TRANSITION,Casing,START,32400,309598,,,
91,test_fac,Well_7,,5,278999,STATE_TRANSITION,TripOut,STOP,0,278999,,,
92,test_fac,Well_7,,5,278999,STATE_TRANSITION,Casing,START,19800,298799,,,
93,test_fac,Well_12,,5,286200,STATE_TRANSITION,HorizontalDrilling,STOP,0,286200,,,
94,test_fac,Well_12,,5,286200,STATE_TRANSITION,TripOut,START,42299,328499,,,
95,test_fac,Well_11,,5,293399,STATE_TRANSITION,TripOut,STOP,0,293399,,,
96,test_fac,Well_11,,5,293399,STATE_TRANSITION,Casing,START,69299,362698,,,
97,test_fac,Well_3,,5,295197,STATE_TRANSITION,TripOut,STOP,0,295197,,,
98,test_fac,Well_3,,5,295197,STATE_TRANSITION,Casing,START,70200,365397,,,
99,test_fac,Well_5,,5,296999,STATE_TRANSITION,HorizontalDrilling,STOP,0,296999,,,
100,test_fac,Well_5,,5,296999,STATE_TRANSITION,TripOut,START,31499,328498,,,
