eventID,facilityID,unitID,emitterID,mcRun,timestamp,command,state,event,duration,nextTS,gcKey,flowID,tsKey
0,,,,8,0,SIM-START,,,,,,,
1,test_fac,Well_1,,8,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
2,test_fac,Well_2,,8,0,STATE_TRANSITION,RigPreparation,START,34199,34199,,,
3,test_fac,Well_3,,8,0,STATE_TRANSITION,RigPreparation,START,77399,77399,,,
4,test_fac,Well_4,,8,0,STATE_TRANSITION,RigPreparation,START,62100,62100,,,
5,test_fac,Well_5,,8,0,STATE_TRANSITION,RigPreparation,START,592200,592200,,,
6,test_fac,Well_6,,8,0,STATE_TRANSITION,RigPreparation,START,62100,62100,,,
7,test_fac,Well_7,,8,0,STATE_TRANSITION,RigPreparation,START,39599,39599,,,
8,test_fac,Well_8,,8,0,STATE_TRANSITION,RigPreparation,START,44999,44999,,,
9,test_fac,Well_9,,8,0,STATE_TRANSITION,RigPreparation,START,77399,77399,,,
10,test_fac,Well_10,,8,0,STATE_TRANSITION,RigPreparation,START,30600,30600,,,
11,test_fac,Well_11,,8,0,STATE_TRANSITION,RigPreparation,START,592200,592200,,,
12,test_fac,Well_12,,8,0,STATE_TRANSITION,RigPreparation,START,44999,44999,,,
13,test_fac,Well_13,,8,0,STATE_TRANSITION,RigPreparation,START,95400,95400,,,
14,test_fac,Well_14,,8,0,STATE_TRANSITION,RigPreparation,START,592200,592200,,,
15,test_fac,Well_15,,8,0,STATE_TRANSITION,RigPreparation,START,39599,39599,,,
16,test_fac,Well_16,,8,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
17,test_fac,Well_17,,8,0,STATE_TRANSITION,RigPreparation,START,592200,592200,,,
18,test_fac,Well_18,,8,0,STATE_TRANSITION,RigPreparation,START,78300,78300,,,
19,test_fac,Well_10,,8,30600,STATE_TRANSITION,RigPreparation,STOP,0,30600,,,
20,test_fac,Well_10,,8,30600,STATE_TRANSITION,VerticalDrilling,START,42299,72899,,,
21,test_fac,Well_2,,8,34199,STATE_TRANSITION,RigPreparation,STOP,0,34199,,,
22,test_fac,Well_2,,8,34199,STATE_TRANSITION,VerticalDrilling,START,65700,99899,,,
23,test_fac,Well_7,,8,39599,STATE_TRANSITION,RigPreparation,STOP,0,39599,,,
24,test_fac,Well_7,,8,39599,STATE_TRANSITION,VerticalDrilling,START,42299,81898,,,
25,test_fac,Well_15,,8,39599,STATE_TRANSITION,RigPreparation,STOP,0,39599,,,
26,test_fac,Well_15,,8,39599,STATE_TRANSITION,VerticalDrilling,START,59400,98999,,,
27,test_fac,Well_8,,8,44999,STATE_TRANSITION,RigPreparation,STOP,0,44999,,,
28,test_fac,Well_8,,8,44999,STATE_TRANSITION,VerticalDrilling,START,44100,89099,,,
29,test_fac,Well_12,,8,44999,STATE_TRANSITION,RigPreparation,STOP,0,44999,,,
30,test_fac,Well_12,,8,44999,STATE_TRANSITION,VerticalDrilling,START,134099,179098,,,
31,test_fac,Well_1,,8,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
32,test_fac,Well_1,,8,47699,STATE_TRANSITION,VerticalDrilling,START,59400,107099,,,
33,test_fac,Well_16,,8,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
34,test_fac,Well_16,,8,47699,STATE_TRANSITION,VerticalDrilling,START,134099,181798,,,
35,test_fac,Well_4,,8,62100,STATE_TRANSITION,RigPreparation,STOP,0,62100,,,
36,test_fac,Well_4,,8,62100,STATE_TRANSITION,VerticalDrilling,START,46800,108900,,,
37,test_fac,Well_6,,8,62100,STATE_TRANSITION,RigPreparation,STOP,0,62100,,,
38,test_fac,Well_6,,8,62100,STATE_TRANSITION,VerticalDrilling,START,64800,126900,,,
39,test_fac,Well_10,,8,72899,STATE_TRANSITION,VerticalDrilling,STOP,0,72899,,,
40,test_fac,Well_10,,8,72899,STATE_TRANSITION,HorizontalDrilling,START,165600,238499,,,
41,test_fac,Well_3,,8,77399,STATE_TRANSITION,RigPreparation,STOP,0,77399,,,
42,test_fac,Well_3,,8,77399,STATE_TRANSITION,VerticalDrilling,START,46800,124199,,,
43,test_fac,Well_9,,8,77399,STATE_TRANSITION,RigPreparation,STOP,0,77399,,,
44,test_fac,Well_9,,8,77399,STATE_TRANSITION,VerticalDrilling,START,108000,185399,,,
45,test_fac,Well_18,,8,78300,STATE_TRANSITION,RigPreparation,STOP,0,78300,,,
46,test_fac,Well_18,,8,78300,STATE_TRANSITION,VerticalDrilling,START,71100,149400,,,
47,test_fac,Well_7,,8,81898,STATE_TRANSITION,VerticalDrilling,STOP,0,81898,,,
48,test_fac,Well_7,,8,81898,STATE_TRANSITION,HorizontalDrilling,START,146700,228598,,,
49,test_fac,Well_8,,8,89099,STATE_TRANSITION,VerticalDrilling,STOP,0,89099,,,
50,test_fac,Well_8,,8,89099,STATE_TRANSITION,HorizontalDrilling,START,250200,339299,,,
51,test_fac,Well_13,,8,95400,STATE_TRANSITION,RigPreparation,STOP,0,95400,,,
52,test_fac,Well_13,,8,95400,STATE_TRANSITION,VerticalDrilling,START,134099,229499,,,
53,test_fac,Well_15,,8,98999,STATE_TRANSITION,VerticalDrilling,STOP,0,98999,,,
54,test_fac,Well_15,,8,98999,STATE_TRANSITION,HorizontalDrilling,START,270899,369898,,,
55,test_fac,Well_2,,8,99899,STATE_TRANSITION,VerticalDrilling,STOP,0,99899,,,
56,test_fac,Well_2,,8,99899,STATE_TRANSITION,HorizontalDrilling,START,165600,265499,,,
57,test_fac,Well_1,,8,107099,STATE_TRANSITION,VerticalDrilling,STOP,0,107099,,,
