eventID,facilityID,unitID,emitterID,mcRun,timestamp,command,state,event,duration,nextTS,gcKey,flowID,tsKey
0,,,,15,0,SIM-START,,,,,,,
1,test_fac,Well_1,,15,0,STATE_TRANSITION,RigPreparation,START,59400,59400,,,
2,test_fac,Well_2,,15,0,STATE_TRANSITION,RigPreparation,START,59400,59400,,,
3,test_fac,Well_3,,15,0,STATE_TRANSITION,RigPreparation,START,95400,95400,,,
4,test_fac,Well_4,,15,0,STATE_TRANSITION,RigPreparation,START,30600,30600,,,
5,test_fac,Well_5,,15,0,STATE_TRANSITION,RigPreparation,START,78300,78300,,,
6,test_fac,Well_6,,15,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
7,test_fac,Well_7,,15,0,STATE_TRANSITION,RigPreparation,START,592200,592200,,,
8,test_fac,Well_8,,15,0,STATE_TRANSITION,RigPreparation,START,39599,39599,,,
9,test_fac,Well_9,,15,0,STATE_TRANSITION,RigPreparation,START,118800,118800,,,
10,test_fac,Well_10,,15,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
11,test_fac,Well_11,,15,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
12,test_fac,Well_12,,15,0,STATE_TRANSITION,RigPreparation,START,95400,95400,,,
13,test_fac,Well_13,,15,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
14,test_fac,Well_14,,15,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
15,test_fac,Well_15,,15,0,STATE_TRANSITION,RigPreparation,START,592200,592200,,,
16,test_fac,Well_16,,15,0,STATE_TRANSITION,RigPreparation,START,77399,77399,,,
17,test_fac,Well_17,,15,0,STATE_TRANSITION,RigPreparation,START,77399,77399,,,
18,test_fac,Well_18,,15,0,STATE_TRANSITION,RigPreparation,START,592200,592200,,,
19,test_fac,Well_4,,15,30600,STATE_TRANSITION,RigPreparation,STOP,0,30600,,,
20,test_fac,Well_4,,15,30600,STATE_TRANSITION,VerticalDrilling,START,59400,90000,,,
21,test_fac,Well_11,,15,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
22,test_fac,Well_11,,15,37800,STATE_TRANSITION,VerticalDrilling,START,83700,121500,,,
23,test_fac,Well_13,,15,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
24,test_fac,Well_13,,15,37800,STATE_TRANSITION,VerticalDrilling,START,83700,121500,,,
25,test_fac,Well_8,,15,39599,STATE_TRANSITION,RigPreparation,STOP,0,39599,,,
26,test_fac,Well_8,,15,39599,STATE_TRANSITION,VerticalDrilling,START,44100,83699,,,
27,test_fac,Well_6,,15,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
