eventID,facilityID,unitID,emitterID,mcRun,timestamp,command,state,event,duration,nextTS,gcKey,flowID,tsKey
0,,,,8,0,SIM-START,,,,,,,
1,test_fac,Well_1,,8,0,STATE_TRANSITION,RigPreparation,START,62100,62100,,,
2,test_fac,Well_2,,8,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
3,test_fac,Well_3,,8,0,STATE_TRANSITION,RigPreparation,START,95400,95400,,,
4,test_fac,Well_4,,8,0,STATE_TRANSITION,RigPreparation,START,118800,118800,,,
5,test_fac,Well_5,,8,0,STATE_TRANSITION,RigPreparation,START,78300,78300,,,
6,test_fac,Well_6,,8,0,STATE_TRANSITION,RigPreparation,START,30600,30600,,,
7,test_fac,Well_7,,8,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
8,test_fac,Well_8,,8,0,STATE_TRANSITION,RigPreparation,START,95400,95400,,,
9,test_fac,Well_9,,8,0,STATE_TRANSITION,RigPreparation,START,44999,44999,,,
10,test_fac,Well_10,,8,0,STATE_TRANSITION,RigPreparation,START,44999,44999,,,
11,test_fac,Well_11,,8,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
12,test_fac,Well_12,,8,0,STATE_TRANSITION,RigPreparation,START,95400,95400,,,
13,test_fac,Well_13,,8,0,STATE_TRANSITION,RigPreparation,START,39599,39599,,,
14,test_fac,Well_14,,8,0,STATE_TRANSITION,RigPreparation,START,62100,62100,,,
15,test_fac,Well_6,,8,30600,STATE_TRANSITION,RigPreparation,STOP,0,30600,,,
16,test_fac,Well_6,,8,30600,STATE_TRANSITION,VerticalDrilling,START,46800,77400,,,
17,test_fac,Well_2,,8,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
18,test_fac,Well_2,,8,37800,STATE_TRANSITION,VerticalDrilling,START,46800,84600,,,
19,test_fac,Well_7,,8,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
20,test_fac,Well_7,,8,37800,STATE_TRANSITION,VerticalDrilling,START,65700,103500,,,
21,test_fac,Well_13,,8,39599,STATE_TRANSITION,RigPreparation,STOP,0,39599,,,
22,test_fac,Well_13,,8,39599,STATE_TRANSITION,VerticalDrilling,START,44100,83699,,,
23,test_fac,Well_9,,8,44999,STATE_TRANSITION,RigPreparation,STOP,0,44999,,,
24,test_fac,Well_9,,8,44999,STATE_TRANSITION,VerticalDrilling,START,71100,116099,,,
25,test_fac,Well_10,,8,44999,STATE_TRANSITION,RigPreparation,STOP,0,44999,,,
26,test_fac,Well_10,,8,44999,STATE_TRANSITION,VerticalDrilling,START,64800,109799,,,
27,test_fac,Well_11,,8,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
28,test_fac,Well_11,,8,47699,STATE_TRANSITION,VerticalDrilling,START,42299,89998,,,
29,test_fac,Well_1,,8,62100,STATE_TRANSITION,RigPreparation,STOP,0,62100,,,
