eventID,facilityID,unitID,emitterID,mcRun,timestamp,command,state,event,duration,nextTS,gcKey,flowID,tsKey
0,,,,7,0,SIM-START,,,,,,,
1,test_fac,Well_1,,7,0,STATE_TRANSITION,RigPreparation,START,34199,34199,,,
2,test_fac,Well_2,,7,0,STATE_TRANSITION,RigPreparation,START,39599,39599,,,
3,test_fac,Well_3,,7,0,STATE_TRANSITION,RigPreparation,START,62100,62100,,,
4,test_fac,Well_4,,7,0,STATE_TRANSITION,RigPreparation,START,44999,44999,,,
5,test_fac,Well_5,,7,0,STATE_TRANSITION,RigPreparation,START,592200,592200,,,
6,test_fac,Well_6,,7,0,STATE_TRANSITION,RigPreparation,START,78300,78300,,,
7,test_fac,Well_7,,7,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
8,test_fac,Well_8,,7,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
9,test_fac,Well_9,,7,0,STATE_TRANSITION,RigPreparation,START,44999,44999,,,
10,test_fac,Well_10,,7,0,STATE_TRANSITION,RigPreparation,START,59400,59400,,,
11,test_fac,Well_11,,7,0,STATE_TRANSITION,RigPreparation,START,77399,77399,,,
12,test_fac,Well_12,,7,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
13,test_fac,Well_13,,7,0,STATE_TRANSITION,RigPreparation,START,62100,62100,,,
14,test_fac,Well_14,,7,0,STATE_TRANSITION,RigPreparation,START,34199,34199,,,
15,test_fac,Well_15,,7,0,STATE_TRANSITION,RigPreparation,START,78300,78300,,,
16,test_fac,Well_16,,7,0,STATE_TRANSITION,RigPreparation,START,95400,95400,,,
17,test_fac,Well_17,,7,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
18,test_fac,Well_18,,7,0,STATE_TRANSITION,RigPreparation,START,34199,34199,,,
19,test_fac,Well_1,,7,34199,STATE_TRANSITION,RigPreparation,STOP,0,34199,,,
20,test_fac,Well_1,,7,34199,STATE_TRANSITION,VerticalDrilling,START,46800,80999,,,
21,test_fac,Well_14,,7,34199,STATE_TRANSITION,RigPreparation,STOP,0,34199,,,
22,test_fac,Well_14,,7,34199,STATE_TRANSITION,VerticalDrilling,START,46800,80999,,,
23,test_fac,Well_18,,7,34199,STATE_TRANSITION,RigPreparation,STOP,0,34199,,,
24,test_fac,Well_18,,7,34199,STATE_TRANSITION,VerticalDrilling,START,108000,142199,,,
25,test_fac,Well_7,,7,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
26,test_fac,Well_7,,7,37800,STATE_TRANSITION,VerticalDrilling,START,44100,81900,,,
27,test_fac,Well_12,,7,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
28,test_fac,Well_12,,7,37800,STATE_TRANSITION,VerticalDrilling,START,64800,102600,,,
29,test_fac,Well_2,,7,39599,STATE_TRANSITION,RigPreparation,STOP,0,39599,,,
30,test_fac,Well_2,,7,39599,STATE_TRANSITION,VerticalDrilling,START,59400,98999,,,
31,test_fac,Well_4,,7,44999,STATE_TRANSITION,RigPreparation,STOP,0,44999,,,
32,test_fac,Well_4,,7,44999,STATE_TRANSITION,VerticalDrilling,START,44100,89099,,,
33,test_fac,Well_9,,7,44999,STATE_TRANSITION,RigPreparation,STOP,0,44999,,,
34,test_fac,Well_9,,7,44999,STATE_TRANSITION,VerticalDrilling,START,108000,152999,,,
35,test_fac,Well_8,,7,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
36,test_fac,Well_8,,7,47699,STATE_TRANSITION,VerticalDrilling,START,42299,89998,,,
37,test_fac,Well_17,,7,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
38,test_fac,Well_17,,7,47699,STATE_TRANSITION,VerticalDrilling,START,46800,94499,,,
39,test_fac,Well_10,,7,59400,STATE_TRANSITION,RigPreparation,STOP,0,59400,,,
40,test_fac,Well_10,,7,59400,STATE_TRANSITION,VerticalDrilling,START,42299,101699,,,
41,test_fac,Well_3,,7,62100,STATE_TRANSITION,RigPreparation,STOP,0,62100,,,
42,test_fac,Well_3,,7,62100,STATE_TRANSITION,VerticalDrilling,START,77399,139499,,,
43,test_fac,Well_13,,7,62100,STATE_TRANSITION,RigPreparation,STOP,0,62100,,,
44,test_fac,Well_13,,7,62100,STATE_TRANSITION,VerticalDrilling,START,134099,196199,,,
45,test_fac,Well_11,,7,77399,STATE_TRANSITION,RigPreparation,STOP,0,77399,,,
46,test_fac,Well_11,,7,77399,STATE_TRANSITION,VerticalDrilling,START,83700,161099,,,
47,test_fac,Well_6,,7,78300,STATE_TRANSITION,RigPreparation,STOP,0,78300,,,
48,test_fac,Well_6,,7,78300,STATE_TRANSITION,VerticalDrilling,START,108000,186300,,,
49,test_fac,Well_15,,7,78300,STATE_TRANSITION,RigPreparation,STOP,0,78300,,,
50,test_fac,Well_15,,7,78300,STATE_TRANSITION,VerticalDrilling,START,64800,143100,,,
51,test_fac,Well_1,,7,80999,STATE_TRANSITION,VerticalDrilling,STOP,0,80999,,,
52,test_fac,Well_1,,7,80999,STATE_TRANSITION,HorizontalDrilling,START,302400,383399,,,
53,test_fac,Well_14,,7,80999,STATE_TRANSITION,VerticalDrilling,STOP,0,80999,,,
54,test_fac,Well_14,,7,80999,STATE_TRANSITION,HorizontalDrilling,START,270899,351898,,,
55,test_fac,Well_7,,7,81900,STATE_TRANSITION,VerticalDrilling,STOP,0,81900,,,
56,test_fac,Well_7,,7,81900,STATE_TRANSITION,HorizontalDrilling,START,302400,384300,,,
57,test_fac,Well_4,,7,89099,STATE_TRANSITION,VerticalDrilling,STOP,0,89099,,,
58,test_fac,Well_4,,7,89099,STATE_TRANSITION,HorizontalDrilling,START,146700,235799,,,
59,test_fac,Well_8,,7,89998,STATE_TRANSITION,VerticalDrilling,STOP,0,89998,,,
60,test_fac,Well_8,,7,89998,STATE_TRANSITION,HorizontalDrilling,START,65700,155698,,,
61,test_fac,Well_17,,7,94499,STATE_TRANSITION,VerticalDrilling,STOP,0,94499,,,
62,test_fac,Well_17,,7,94499,STATE_TRANSITION,HorizontalDrilling,START,140400,234899,,,
63,test_fac,Well_16,,7,95400,STATE_TRANSITION,RigPreparation,STOP,0,95400,,,
64,test_fac,Well_16,,7,95400,STATE_TRANSITION,VerticalDrilling,START,64800,160200,,,
65,test_fac,Well_2,,7,98999,STATE_TRANSITION,VerticalDrilling,STOP,0,98999,,,
66,test_fac,Well_2,,7,98999,STATE_TRANSITION,HorizontalDrilling,START,158399,257398,,,
67,test_fac,Well_10,,7,101699,STATE_TRANSITION,VerticalDrilling,STOP,0,101699,,,
68,test_fac,Well_10,,7,101699,STATE_TRANSITION,HorizontalDrilling,START,250200,351899,,,
69,test_fac,Well_12,,7,102600,STATE_TRANSITION,VerticalDrilling,STOP,0,102600,,,
70,test_fac,Well_12,,7,102600,STATE_TRANSITION,HorizontalDrilling,START,270899,373499,,,
71,test_fac,Well_3,,7,139499,STATE_TRANSITION,VerticalDrilling,STOP,0,139499,,,
72,test_fac,Well_3,,7,139499,STATE_TRANSITION,HorizontalDrilling,START,165600,305099,,,
73,test_fac,Well_18,,7,142199,STATE_TRANSITION,VerticalDrilling,STOP,0,142199,,,
74,test_fac,Well_18,,7,142199,STATE_TRANSITION,HorizontalDrilling,START,132300,274499,,,
75,test_fac,Well_15,,7,143100,STATE_TRANSITION,VerticalDrilling,STOP,0,143100,,,
76,test_fac,Well_15,,7,143100,STATE_TRANSITION,HorizontalDrilling,START,158399,301499,,,
77,test_fac,Well_9,,7,152999,STATE_TRANSITION,VerticalDrilling,STOP,0,152999,,,
78,test_fac,Well_9,,7,152999,STATE_TRANSITION,HorizontalDrilling,START,146700,299699,,,
79,test_fac,Well_8,,7,155698,STATE_TRANSITION,HorizontalDrilling,STOP,0,155698,,,
80,test_fac,Well_8,,7,155698,STATE_TRANSITION,TripOut,START,90000,245698,,,
81,test_fac,Well_16,,7,160200,STATE_TRANSITION,VerticalDrilling,STOP,0,160200,,,
82,test_fac,Well_16,,7,160200,STATE_TRANSITION,HorizontalDrilling,START,158399,318599,,,
83,test_fac,Well_11,,7,161099,STATE_TRANSITION,VerticalDrilling,STOP,0,161099,,,
84,test_fac,Well_11,,7,161099,STATE_TRANSITION,HorizontalDrilling,START,147599,308698,,,
85,test_fac,Well_6,,7,186300,STATE_TRANSITION,VerticalDrilling,STOP,0,186300,,,
86,test_fac,Well_6,,7,186300,STATE_TRANSITION,HorizontalDrilling,START,150299,336599,,,
87,test_fac,Well_13,,7,196199,STATE_TRANSITION,VerticalDrilling,STOP,0,196199,,,
88,test_fac,Well_13,,7,196199,STATE_TRANSITION,HorizontalDrilling,START,158399,354598,,,
89,test_fac,Well_17,,7,234899,STATE_TRANSITION,HorizontalDrilling,STOP,0,234899,,,
90,test_fac,Well_17,,7,234899,STATE_TRANSITION,TripOut,START,125100,359999,,,
91,test_fac,Well_4,,7,235799,STATE_TRANSITION,HorizontalDrilling,STOP,0,235799,,,
92,test_fac,Well_4,,7,235799,STATE_TRANSITION,TripOut,START,44999,280798,,,
93,test_fac,Well_8,,7,245698,STATE_TRANSITION,TripOut,STOP,0,245698,,,
94,test_fac,Well_8,,7,245698,STATE_TRANSITION,Casing,START,69299,314997,,,
95,test_fac,Well_2,,7,257398,STATE_TRANSITION,HorizontalDrilling,STOP,0,257398,,,
96,test_fac,Well_2,,7,257398,STATE_TRANSITION,TripOut,START,90000,347398,,,
97,test_fac,Well_18,,7,274499,STATE_TRANSITION,HorizontalDrilling,STOP,0,274499,,,
98,test_fac,Well_18,,7,274499,STATE_TRANSITION,TripOut,START,43200,317699,,,
99,test_fac,Well_4,,7,280798,STATE_TRANSITION,TripOut,STOP,0,280798,,,
100,test_fac,Well_4,,7,280798,STATE_TRANSITION,Casing,START,68400,349198,,,
101,test_fac,Well_9,,7,299699,STATE_TRANSITION,HorizontalDrilling,STOP,0,299699,,,
102,test_fac,Well_9,,7,299699,STATE_TRANSITION,TripOut,START,44999,344698,,,
103,test_fac,Well_15,,7,301499,STATE_TRANSITION,HorizontalDrilling,STOP,0,301499,,,
104,test_fac,Well_15,,7,301499,STATE_TRANSITION,TripOut,START,43200,344699,,,
105,test_fac,Well_3,,7,305099,STATE_TRANSITION,HorizontalDrilling,STOP,0,305099,,,
106,test_fac,Well_3,,7,305099,STATE_TRANSITION,TripOut,START,35100,340199,,,
107,test_fac,Well_11,,7,308698,STATE_TRANSITION,HorizontalDrilling,STOP,0,308698,,,
108,test_fac,Well_11,,7,308698,STATE_TRANSITION,TripOut,START,116100,424798,,,
109,test_fac,Well_8,,7,314997,STATE_TRANSITION,Casing,STOP,0,314997,,,
110,test_fac,Well_8,,7,314997,STATE_TRANSITION,Fracking,START,360000,674997,,,
111,test_fac,Well_18,,7,317699,STATE_TRANSITION,TripOut,STOP,0,317699,,,
112,test_fac,Well_18,,7,317699,STATE_TRANSITION,Casing,START,57600,375299,,,
113,test_fac,Well_16,,7,318599,STATE_TRANSITION,HorizontalDrilling,STOP,0,318599,,,
114,test_fac,Well_16,,7,318599,STATE_TRANSITION,TripOut,START,31499,350098,,,
115,test_fac,Well_6,,7,336599,STATE_TRANSITION,HorizontalDrilling,STOP,0,336599,,,
116,test_fac,Well_6,,7,336599,STATE_TRANSITION,TripOut,START,42299,378898,,,
117,test_fac,Well_3,,7,340199,STATE_TRANSITION,TripOut,STOP,0,340199,,,
118,test_fac,Well_3,,7,340199,STATE_TRANSITION,Casing,START,32400,372599,,,
119,test_fac,Well_9,,7,344698,STATE_TRANSITION,TripOut,STOP,0,344698,,,
120,test_fac,Well_9,,7,344698,STATE_TRANSITION,Casing,START,71999,416697,,,
121,test_fac,Well_15,,7,344699,STATE_TRANSITION,TripOut,STOP,0,344699,,,
122,test_fac,Well_15,,7,344699,STATE_TRANSITION,Casing,START,69299,413998,,,
123,test_fac,Well_2,,7,347398,STATE_TRANSITION,TripOut,STOP,0,347398,,,
124,test_fac,Well_2,,7,347398,STATE_TRANSITION,Casing,START,57600,404998,,,
125,test_fac,Well_4,,7,349198,STATE_TRANSITION,Casing,STOP,0,349198,,,
126,test_fac,Well_4,,7,349198,STATE_TRANSITION,Fracking,START,350400,699598,,,
127,test_fac,Well_16,,7,350098,STATE_TRANSITION,TripOut,STOP,0,350098,,,
128,test_fac,Well_16,,7,350098,STATE_TRANSITION,Casing,START,71999,422097,,,
129,test_fac,Well_14,,7,351898,STATE_TRANSITION,HorizontalDrilling,STOP,0,351898,,,
130,test_fac,Well_14,,7,351898,STATE_TRANSITION,TripOut,START,32400,384298,,,
131,test_fac,Well_10,,7,351899,STATE_TRANSITION,HorizontalDrilling,STOP,0,351899,,,
132,test_fac,Well_10,,7,351899,STATE_TRANSITION,TripOut,START,44999,396898,,,
133,test_fac,Well_13,,7,354598,STATE_TRANSITION,HorizontalDrilling,STOP,0,354598,,,
134,test_fac,Well_13,,7,354598,STATE_TRANSITION,TripOut,START,90000,444598,,,
135,test_fac,Well_17,,7,359999,STATE_TRANSITION,TripOut,STOP,0,359999,,,
136,test_fac,Well_17,,7,359999,STATE_TRANSITION,Casing,START,69299,429298,,,
137,test_fac,Well_3,,7,372599,STATE_TRANSITION,Casing,STOP,0,372599,,,
138,test_fac,Well_3,,7,372599,STATE_TRANSITION,Fracking,START,360000,732599,,,
139,test_fac,Well_12,,7,373499,STATE_TRANSITION,HorizontalDrilling,STOP,0,373499,,,
140,test_fac,Well_12,,7,373499,STATE_TRANSITION,TripOut,START,35100,408599,,,
141,test_fac,Well_18,,7,375299,STATE_TRANSITION,Casing,STOP,0,375299,,,
142,test_fac,Well_18,,7,375299,STATE_TRANSITION,Fracking,START,282763,658062,,,
143,test_fac,Well_6,,7,378898,STATE_TRANSITION,TripOut,STOP,0,378898,,,
144,test_fac,Well_6,,7,378898,STATE_TRANSITION,Casing,START,39599,418497,,,
145,test_fac,Well_1,,7,383399,STATE_TRANSITION,HorizontalDrilling,STOP,0,383399,,,
146,test_fac,Well_1,,7,383399,STATE_TRANSITION,TripOut,START,36899,420298,,,
147,test_fac,Well_14,,7,384298,STATE_TRANSITION,TripOut,STOP,0,384298,,,
148,test_fac,Well_14,,7,384298,STATE_TRANSITION,Casing,START,57600,441898,,,
149,test_fac,Well_7,,7,384300,STATE_TRANSITION,HorizontalDrilling,STOP,0,384300,,,
150,test_fac,Well_7,,7,384300,STATE_TRANSITION,TripOut,START,125100,509400,,,
151,test_fac,Well_10,,7,396898,STATE_TRANSITION,TripOut,STOP,0,396898,,,
152,test_fac,Well_10,,7,396898,STATE_TRANSITION,Casing,START,16200,413098,,,
153,test_fac,Well_2,,7,404998,STATE_TRANSITION,Casing,STOP,0,404998,,,
154,test_fac,Well_2,,7,404998,STATE_TRANSITION,Fracking,START,457920,862918,,,
155,test_fac,Well_12,,7,408599,STATE_TRANSITION,TripOut,STOP,0,408599,,,
156,test_fac,Well_12,,7,408599,STATE_TRANSITION,Casing,START,32400,440999,,,
157,test_fac,Well_10,,7,413098,STATE_TRANSITION,Casing,STOP,0,413098,,,
158,test_fac,Well_10,,7,413098,STATE_TRANSITION,Fracking,START,518400,931498,,,
159,test_fac,Well_15,,7,413998,STATE_TRANSITION,Casing,STOP,0,413998,,,
160,test_fac,Well_15,,7,413998,STATE_TRANSITION,Fracking,START,360000,773998,,,
161,test_fac,Well_9,,7,416697,STATE_TRANSITION,Casing,STOP,0,416697,,,
162,test_fac,Well_9,,7,416697,STATE_TRANSITION,Fracking,START,340200,756897,,,
163,test_fac,Well_6,,7,418497,STATE_TRANSITION,Casing,STOP,0,418497,,,
164,test_fac,Well_6,,7,418497,STATE_TRANSITION,Fracking,START,282763,701260,,,
165,test_fac,Well_1,,7,420298,STATE_TRANSITION,TripOut,STOP,0,420298,,,
166,test_fac,Well_1,,7,420298,STATE_TRANSITION,Casing,START,16200,436498,,,
167,test_fac,Well_16,,7,422097,STATE_TRANSITION,Casing,STOP,0,422097,,,
168,test_fac,Well_16,,7,422097,STATE_TRANSITION,Fracking,START,340200,762297,,,
169,test_fac,Well_11,,7,424798,STATE_TRANSITION,TripOut,STOP,0,424798,,,
170,test_fac,Well_11,,7,424798,STATE_TRANSITION,Casing,START,69299,494097,,,
171,test_fac,Well_17,,7,429298,STATE_TRANSITION,Casing,STOP,0,429298,,,
172,test_fac,Well_17,,7,429298,STATE_TRANSITION,Fracking,START,540000,969298,,,
173,test_fac,Well_1,,7,436498,STATE_TRANSITION,Casing,STOP,0,436498,,,
174,test_fac,Well_1,,7,436498,STATE_TRANSITION,Fracking,START,518400,954898,,,
175,test_fac,Well_12,,7,440999,STATE_TRANSITION,Casing,STOP,0,440999,,,
176,test_fac,Well_12,,7,440999,STATE_TRANSITION,Fracking,START,340200,781199,,,
177,test_fac,Well_14,,7,441898,STATE_TRANSITION,Casing,STOP,0,441898,,,
178,test_fac,Well_14,,7,441898,STATE_TRANSITION,Fracking,START,518400,960298,,,
179,test_fac,Well_13,,7,444598,STATE_TRANSITION,TripOut,STOP,0,444598,,,
180,test_fac,Well_13,,7,444598,STATE_TRANSITION,Casing,START,39599,484197,,,
181,test_fac,Well_13,,7,484197,STATE_TRANSITION,Casing,STOP,0,484197,,,
182,test_fac,Well_13,,7,484197,STATE_TRANSITION,Fracking,START,282763,766960,,,
183,test_fac,Well_11,,7,494097,STATE_TRANSITION,Casing,STOP,0,494097,,,
184,test_fac,Well_11,,7,494097,STATE_TRANSITION,Fracking,START,340200,834297,,,
185,test_fac,Well_7,,7,509400,STATE_TRANSITION,TripOut,STOP,0,509400,,,
186,test_fac,Well_7,,7,509400,STATE_TRANSITION,Casing,START,95400,604800,,,
187,test_fac,Well_5,,7,592200,STATE_TRANSITION,RigPreparation,STOP,0,592200,,,
188,test_fac,Well_5,,7,592200,STATE_TRANSITION,VerticalDrilling,START,21600,613800,,,
189,test_fac,Well_7,,7,604800,STATE_TRANSITION,Casing,STOP,0,604800,,,
190,test_fac,Well_7,,7,604800,STATE_TRANSITION,Fracking,START,540000,1144800,,,
191,test_fac,Well_5,,7,613800,STATE_TRANSITION,VerticalDrilling,STOP,0,613800,,,
192,test_fac,Well_5,,7,613800,STATE_TRANSITION,HorizontalDrilling,START,65700,679500,,,
193,test_fac,Well_18,,7,658062,STATE_TRANSITION,Fracking,STOP,0,658062,,,
194,test_fac,Well_18,,7,658062,STATE_TRANSITION,MillOut,START,216000,874062,,,
195,test_fac,Well_8,,7,674997,STATE_TRANSITION,Fracking,STOP,0,674997,,,
196,test_fac,Well_8,,7,674997,STATE_TRANSITION,MillOut,START,328320,1003317,,,
197,test_fac,Well_5,,7,679500,STATE_TRANSITION,HorizontalDrilling,STOP,0,679500,,,
198,test_fac,Well_5,,7,679500,STATE_TRANSITION,TripOut,START,31499,710999,,,
199,test_fac,Well_4,,7,699598,STATE_TRANSITION,Fracking,STOP,0,699598,,,
200,test_fac,Well_4,,7,699598,STATE_TRANSITION,MillOut,START,172800,872398,,,
201,test_fac,Well_6,,7,701260,STATE_TRANSITION,Fracking,STOP,0,701260,,,
202,test_fac,Well_6,,7,701260,STATE_TRANSITION,MillOut,START,328320,1029580,,,
203,test_fac,Well_5,,7,710999,STATE_TRANSITION,TripOut,STOP,0,710999,,,
204,test_fac,Well_5,,7,710999,STATE_TRANSITION,Casing,START,68400,779399,,,
205,test_fac,Well_3,,7,732599,STATE_TRANSITION,Fracking,STOP,0,732599,,,
206,test_fac,Well_3,,7,732599,STATE_TRANSITION,MillOut,START,243000,975599,,,
207,test_fac,Well_9,,7,756897,STATE_TRANSITION,Fracking,STOP,0,756897,,,
