eventID,facilityID,unitID,emitterID,mcRun,timestamp,command,state,event,duration,nextTS,gcKey,flowID,tsKey
0,,,,5,0,SIM-START,,,,,,,
1,test_fac,Well_1,,5,0,STATE_TRANSITION,RigPreparation,START,39599,39599,,,
2,test_fac,Well_2,,5,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
3,test_fac,Well_3,,5,0,STATE_TRANSITION,RigPreparation,START,39599,39599,,,
4,test_fac,Well_4,,5,0,STATE_TRANSITION,RigPreparation,START,39599,39599,,,
5,test_fac,Well_5,,5,0,STATE_TRANSITION,RigPreparation,START,77399,77399,,,
6,test_fac,Well_6,,5,0,STATE_TRANSITION,RigPreparation,START,77399,77399,,,
7,test_fac,Well_7,,5,0,STATE_TRANSITION,RigPreparation,START,77399,77399,,,
8,test_fac,Well_8,,5,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
9,test_fac,Well_9,,5,0,STATE_TRANSITION,RigPreparation,START,39599,39599,,,
10,test_fac,Well_10,,5,0,STATE_TRANSITION,RigPreparation,START,592200,592200,,,
11,test_fac,Well_11,,5,0,STATE_TRANSITION,RigPreparation,START,44999,44999,,,
12,test_fac,Well_12,,5,0,STATE_TRANSITION,RigPreparation,START,78300,78300,,,
13,test_fac,Well_13,,5,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
14,test_fac,Well_14,,5,0,STATE_TRANSITION,RigPreparation,START,592200,592200,,,
15,test_fac,Well_15,,5,0,STATE_TRANSITION,RigPreparation,START,39599,39599,,,
16,test_fac,Well_16,,5,0,STATE_TRANSITION,RigPreparation,START,592200,592200,,,
17,test_fac,Well_17,,5,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
18,test_fac,Well_18,,5,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
19,test_fac,Well_2,,5,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
20,test_fac,Well_2,,5,37800,STATE_TRANSITION,VerticalDrilling,START,21600,59400,,,
21,test_fac,Well_13,,5,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
22,test_fac,Well_13,,5,37800,STATE_TRANSITION,VerticalDrilling,START,64800,102600,,,
23,test_fac,Well_17,,5,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
24,test_fac,Well_17,,5,37800,STATE_TRANSITION,VerticalDrilling,START,42299,80099,,,
25,test_fac,Well_1,,5,39599,STATE_TRANSITION,RigPreparation,STOP,0,39599,,,
