eventID,facilityID,unitID,emitterID,mcRun,timestamp,command,state,event,duration,nextTS,gcKey,flowID,tsKey
0,,,,6,0,SIM-START,,,,,,,
1,test_fac,Well_1,,6,0,STATE_TRANSITION,RigPreparation,START,592200,592200,,,
2,test_fac,Well_2,,6,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
3,test_fac,Well_3,,6,0,STATE_TRANSITION,RigPreparation,START,34199,34199,,,
4,test_fac,Well_4,,6,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
5,test_fac,Well_5,,6,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
6,test_fac,Well_6,,6,0,STATE_TRANSITION,RigPreparation,START,95400,95400,,,
7,test_fac,Well_7,,6,0,STATE_TRANSITION,RigPreparation,START,62100,62100,,,
8,test_fac,Well_8,,6,0,STATE_TRANSITION,RigPreparation,START,118800,118800,,,
9,test_fac,Well_9,,6,0,STATE_TRANSITION,RigPreparation,START,44999,44999,,,
10,test_fac,Well_10,,6,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
11,test_fac,Well_11,,6,0,STATE_TRANSITION,RigPreparation,START,62100,62100,,,
12,test_fac,Well_12,,6,0,STATE_TRANSITION,RigPreparation,START,118800,118800,,,
13,test_fac,Well_13,,6,0,STATE_TRANSITION,RigPreparation,START,118800,118800,,,
14,test_fac,Well_14,,6,0,STATE_TRANSITION,RigPreparation,START,39599,39599,,,
15,test_fac,Well_3,,6,34199,STATE_TRANSITION,RigPreparation,STOP,0,34199,,,
16,test_fac,Well_3,,6,34199,STATE_TRANSITION,VerticalDrilling,START,64800,98999,,,
17,test_fac,Well_5,,6,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
18,test_fac,Well_5,,6,37800,STATE_TRANSITION,VerticalDrilling,START,83700,121500,,,
19,test_fac,Well_14,,6,39599,STATE_TRANSITION,RigPreparation,STOP,0,39599,,,
20,test_fac,Well_14,,6,39599,STATE_TRANSITION,VerticalDrilling,START,46800,86399,,,
21,test_fac,Well_9,,6,44999,STATE_TRANSITION,RigPreparation,STOP,0,44999,,,
22,test_fac,Well_9,,6,44999,STATE_TRANSITION,VerticalDrilling,START,71100,116099,,,
23,test_fac,Well_2,,6,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
24,test_fac,Well_2,,6,47699,STATE_TRANSITION,VerticalDrilling,START,83700,131399,,,
25,test_fac,Well_4,,6,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
26,test_fac,Well_4,,6,47699,STATE_TRANSITION,VerticalDrilling,START,77399,125098,,,
27,test_fac,Well_10,,6,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
28,test_fac,Well_10,,6,47699,STATE_TRANSITION,VerticalDrilling,START,71100,118799,,,
29,test_fac,Well_7,,6,62100,STATE_TRANSITION,RigPreparation,STOP,0,62100,,,
30,test_fac,Well_7,,6,62100,STATE_TRANSITION,VerticalDrilling,START,461700,523800,,,
31,test_fac,Well_11,,6,62100,STATE_TRANSITION,RigPreparation,STOP,0,62100,,,
32,test_fac,Well_11,,6,62100,STATE_TRANSITION,VerticalDrilling,START,42299,104399,,,
33,test_fac,Well_14,,6,86399,STATE_TRANSITION,VerticalDrilling,STOP,0,86399,,,
34,test_fac,Well_14,,6,86399,STATE_TRANSITION,HorizontalDrilling,START,146700,233099,,,
35,test_fac,Well_6,,6,95400,STATE_TRANSITION,RigPreparation,STOP,0,95400,,,
36,test_fac,Well_6,,6,95400,STATE_TRANSITION,VerticalDrilling,START,46800,142200,,,
37,test_fac,Well_3,,6,98999,STATE_TRANSITION,VerticalDrilling,STOP,0,98999,,,
38,test_fac,Well_3,,6,98999,STATE_TRANSITION,HorizontalDrilling,START,204299,303298,,,
39,test_fac,Well_11,,6,104399,STATE_TRANSITION,VerticalDrilling,STOP,0,104399,,,
40,test_fac,Well_11,,6,104399,STATE_TRANSITION,HorizontalDrilling,START,270899,375298,,,
41,test_fac,Well_9,,6,116099,STATE_TRANSITION,VerticalDrilling,STOP,0,116099,,,
42,test_fac,Well_9,,6,116099,STATE_TRANSITION,HorizontalDrilling,START,158399,274498,,,
43,test_fac,Well_10,,6,118799,STATE_TRANSITION,VerticalDrilling,STOP,0,118799,,,
44,test_fac,Well_10,,6,118799,STATE_TRANSITION,HorizontalDrilling,START,250200,368999,,,
45,test_fac,Well_8,,6,118800,STATE_TRANSITION,RigPreparation,STOP,0,118800,,,
46,test_fac,Well_8,,6,118800,STATE_TRANSITION,VerticalDrilling,START,42299,161099,,,
47,test_fac,Well_12,,6,118800,STATE_TRANSITION,RigPreparation,STOP,0,118800,,,
48,test_fac,Well_12,,6,118800,STATE_TRANSITION,VerticalDrilling,START,134099,252899,,,
49,test_fac,Well_13,,6,118800,STATE_TRANSITION,RigPreparation,STOP,0,118800,,,
50,test_fac,Well_13,,6,118800,STATE_TRANSITION,VerticalDrilling,START,42299,161099,,,
51,test_fac,Well_5,,6,121500,STATE_TRANSITION,VerticalDrilling,STOP,0,121500,,,
52,test_fac,Well_5,,6,121500,STATE_TRANSITION,HorizontalDrilling,START,158399,279899,,,
53,test_fac,Well_4,,6,125098,STATE_TRANSITION,VerticalDrilling,STOP,0,125098,,,
54,test_fac,Well_4,,6,125098,STATE_TRANSITION,HorizontalDrilling,START,150299,275397,,,
55,test_fac,Well_2,,6,131399,STATE_TRANSITION,VerticalDrilling,STOP,0,131399,,,
56,test_fac,Well_2,,6,131399,STATE_TRANSITION,HorizontalDrilling,START,147599,278998,,,
57,test_fac,Well_6,,6,142200,STATE_TRANSITION,VerticalDrilling,STOP,0,142200,,,
58,test_fac,Well_6,,6,142200,STATE_TRANSITION,HorizontalDrilling,START,158399,300599,,,
59,test_fac,Well_8,,6,161099,STATE_TRANSITION,VerticalDrilling,STOP,0,161099,,,
60,test_fac,Well_8,,6,161099,STATE_TRANSITION,HorizontalDrilling,START,147599,308698,,,
61,test_fac,Well_13,,6,161099,STATE_TRANSITION,VerticalDrilling,STOP,0,161099,,,
62,test_fac,Well_13,,6,161099,STATE_TRANSITION,HorizontalDrilling,START,147599,308698,,,
63,test_fac,Well_14,,6,233099,STATE_TRANSITION,HorizontalDrilling,STOP,0,233099,,,
64,test_fac,Well_14,,6,233099,STATE_TRANSITION,TripOut,START,36899,269998,,,
65,test_fac,Well_12,,6,252899,STATE_TRANSITION,VerticalDrilling,STOP,0,252899,,,
66,test_fac,Well_12,,6,252899,STATE_TRANSITION,HorizontalDrilling,START,250200,503099,,,
67,test_fac,Well_14,,6,269998,STATE_TRANSITION,TripOut,STOP,0,269998,,,
68,test_fac,Well_14,,6,269998,STATE_TRANSITION,Casing,START,69299,339297,,,
69,test_fac,Well_9,,6,274498,STATE_TRANSITION,HorizontalDrilling,STOP,0,274498,,,
70,test_fac,Well_9,,6,274498,STATE_TRANSITION,TripOut,START,37800,312298,,,
71,test_fac,Well_4,,6,275397,STATE_TRANSITION,HorizontalDrilling,STOP,0,275397,,,
72,test_fac,Well_4,,6,275397,STATE_TRANSITION,TripOut,START,42299,317696,,,
73,test_fac,Well_2,,6,278998,STATE_TRANSITION,HorizontalDrilling,STOP,0,278998,,,
74,test_fac,Well_2,,6,278998,STATE_TRANSITION,TripOut,START,32400,311398,,,
75,test_fac,Well_5,,6,279899,STATE_TRANSITION,HorizontalDrilling,STOP,0,279899,,,
76,test_fac,Well_5,,6,279899,STATE_TRANSITION,TripOut,START,43200,323099,,,
