eventID,facilityID,unitID,emitterID,mcRun,timestamp,command,state,event,duration,nextTS,gcKey,flowID,tsKey
0,,,,11,0,SIM-START,,,,,,,
1,test_fac,Well_1,,11,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
2,test_fac,Well_2,,11,0,STATE_TRANSITION,RigPreparation,START,78300,78300,,,
3,test_fac,Well_3,,11,0,STATE_TRANSITION,RigPreparation,START,39599,39599,,,
4,test_fac,Well_4,,11,0,STATE_TRANSITION,RigPreparation,START,118800,118800,,,
5,test_fac,Well_5,,11,0,STATE_TRANSITION,RigPreparation,START,95400,95400,,,
6,test_fac,Well_6,,11,0,STATE_TRANSITION,RigPreparation,START,59400,59400,,,
7,test_fac,Well_7,,11,0,STATE_TRANSITION,RigPreparation,START,77399,77399,,,
8,test_fac,Well_8,,11,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
9,test_fac,Well_9,,11,0,STATE_TRANSITION,RigPreparation,START,30600,30600,,,
10,test_fac,Well_10,,11,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
11,test_fac,Well_11,,11,0,STATE_TRANSITION,RigPreparation,START,95400,95400,,,
12,test_fac,Well_12,,11,0,STATE_TRANSITION,RigPreparation,START,77399,77399,,,
13,test_fac,Well_13,,11,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
14,test_fac,Well_14,,11,0,STATE_TRANSITION,RigPreparation,START,59400,59400,,,
15,test_fac,Well_15,,11,0,STATE_TRANSITION,RigPreparation,START,592200,592200,,,
16,test_fac,Well_16,,11,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
17,test_fac,Well_17,,11,0,STATE_TRANSITION,RigPreparation,START,77399,77399,,,
18,test_fac,Well_18,,11,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
19,test_fac,Well_9,,11,30600,STATE_TRANSITION,RigPreparation,STOP,0,30600,,,
20,test_fac,Well_9,,11,30600,STATE_TRANSITION,VerticalDrilling,START,64800,95400,,,
21,test_fac,Well_1,,11,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
22,test_fac,Well_1,,11,37800,STATE_TRANSITION,VerticalDrilling,START,42299,80099,,,
23,test_fac,Well_8,,11,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
24,test_fac,Well_8,,11,37800,STATE_TRANSITION,VerticalDrilling,START,42299,80099,,,
25,test_fac,Well_10,,11,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
26,test_fac,Well_10,,11,37800,STATE_TRANSITION,VerticalDrilling,START,461700,499500,,,
27,test_fac,Well_3,,11,39599,STATE_TRANSITION,RigPreparation,STOP,0,39599,,,
28,test_fac,Well_3,,11,39599,STATE_TRANSITION,VerticalDrilling,START,461700,501299,,,
29,test_fac,Well_13,,11,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
30,test_fac,Well_13,,11,47699,STATE_TRANSITION,VerticalDrilling,START,77399,125098,,,
31,test_fac,Well_16,,11,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
32,test_fac,Well_16,,11,47699,STATE_TRANSITION,VerticalDrilling,START,65700,113399,,,
33,test_fac,Well_18,,11,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
34,test_fac,Well_18,,11,47699,STATE_TRANSITION,VerticalDrilling,START,65700,113399,,,
35,test_fac,Well_6,,11,59400,STATE_TRANSITION,RigPreparation,STOP,0,59400,,,
36,test_fac,Well_6,,11,59400,STATE_TRANSITION,VerticalDrilling,START,65700,125100,,,
37,test_fac,Well_14,,11,59400,STATE_TRANSITION,RigPreparation,STOP,0,59400,,,
38,test_fac,Well_14,,11,59400,STATE_TRANSITION,VerticalDrilling,START,44100,103500,,,
39,test_fac,Well_7,,11,77399,STATE_TRANSITION,RigPreparation,STOP,0,77399,,,
40,test_fac,Well_7,,11,77399,STATE_TRANSITION,VerticalDrilling,START,59400,136799,,,
41,test_fac,Well_12,,11,77399,STATE_TRANSITION,RigPreparation,STOP,0,77399,,,
42,test_fac,Well_12,,11,77399,STATE_TRANSITION,VerticalDrilling,START,134099,211498,,,
43,test_fac,Well_17,,11,77399,STATE_TRANSITION,RigPreparation,STOP,0,77399,,,
44,test_fac,Well_17,,11,77399,STATE_TRANSITION,VerticalDrilling,START,65700,143099,,,
45,test_fac,Well_2,,11,78300,STATE_TRANSITION,RigPreparation,STOP,0,78300,,,
46,test_fac,Well_2,,11,78300,STATE_TRANSITION,VerticalDrilling,START,42299,120599,,,
47,test_fac,Well_1,,11,80099,STATE_TRANSITION,VerticalDrilling,STOP,0,80099,,,
48,test_fac,Well_1,,11,80099,STATE_TRANSITION,HorizontalDrilling,START,65700,145799,,,
49,test_fac,Well_8,,11,80099,STATE_TRANSITION,VerticalDrilling,STOP,0,80099,,,
50,test_fac,Well_8,,11,80099,STATE_TRANSITION,HorizontalDrilling,START,132300,212399,,,
