eventID,facilityID,unitID,emitterID,mcRun,timestamp,command,state,event,duration,nextTS,gcKey,flowID,tsKey
0,,,,9,0,SIM-START,,,,,,,
1,test_fac,Well_1,,9,0,STATE_TRANSITION,RigPreparation,START,44999,44999,,,
2,test_fac,Well_2,,9,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
3,test_fac,Well_3,,9,0,STATE_TRANSITION,RigPreparation,START,62100,62100,,,
4,test_fac,Well_4,,9,0,STATE_TRANSITION,RigPreparation,START,95400,95400,,,
5,test_fac,Well_5,,9,0,STATE_TRANSITION,RigPreparation,START,78300,78300,,,
6,test_fac,Well_6,,9,0,STATE_TRANSITION,RigPreparation,START,59400,59400,,,
7,test_fac,Well_7,,9,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
8,test_fac,Well_8,,9,0,STATE_TRANSITION,RigPreparation,START,95400,95400,,,
9,test_fac,Well_9,,9,0,STATE_TRANSITION,RigPreparation,START,47699,47699,,,
10,test_fac,Well_10,,9,0,STATE_TRANSITION,RigPreparation,START,62100,62100,,,
11,test_fac,Well_11,,9,0,STATE_TRANSITION,RigPreparation,START,37800,37800,,,
12,test_fac,Well_12,,9,0,STATE_TRANSITION,RigPreparation,START,62100,62100,,,
13,test_fac,Well_13,,9,0,STATE_TRANSITION,RigPreparation,START,30600,30600,,,
14,test_fac,Well_14,,9,0,STATE_TRANSITION,RigPreparation,START,592200,592200,,,
15,test_fac,Well_13,,9,30600,STATE_TRANSITION,RigPreparation,STOP,0,30600,,,
16,test_fac,Well_13,,9,30600,STATE_TRANSITION,VerticalDrilling,START,108000,138600,,,
17,test_fac,Well_11,,9,37800,STATE_TRANSITION,RigPreparation,STOP,0,37800,,,
18,test_fac,Well_11,,9,37800,STATE_TRANSITION,VerticalDrilling,START,71100,108900,,,
19,test_fac,Well_1,,9,44999,STATE_TRANSITION,RigPreparation,STOP,0,44999,,,
20,test_fac,Well_1,,9,44999,STATE_TRANSITION,VerticalDrilling,START,134099,179098,,,
21,test_fac,Well_2,,9,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
22,test_fac,Well_2,,9,47699,STATE_TRANSITION,VerticalDrilling,START,46800,94499,,,
23,test_fac,Well_7,,9,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
24,test_fac,Well_7,,9,47699,STATE_TRANSITION,VerticalDrilling,START,46800,94499,,,
25,test_fac,Well_9,,9,47699,STATE_TRANSITION,RigPreparation,STOP,0,47699,,,
26,test_fac,Well_9,,9,47699,STATE_TRANSITION,VerticalDrilling,START,59400,107099,,,
27,test_fac,Well_6,,9,59400,STATE_TRANSITION,RigPreparation,STOP,0,59400,,,
28,test_fac,Well_6,,9,59400,STATE_TRANSITION,VerticalDrilling,START,134099,193499,,,
29,test_fac,Well_3,,9,62100,STATE_TRANSITION,RigPreparation,STOP,0,62100,,,
30,test_fac,Well_3,,9,62100,STATE_TRANSITION,VerticalDrilling,START,42299,104399,,,
31,test_fac,Well_10,,9,62100,STATE_TRANSITION,RigPreparation,STOP,0,62100,,,
32,test_fac,Well_10,,9,62100,STATE_TRANSITION,VerticalDrilling,START,59400,121500,,,
33,test_fac,Well_12,,9,62100,STATE_TRANSITION,RigPreparation,STOP,0,62100,,,
34,test_fac,Well_12,,9,62100,STATE_TRANSITION,VerticalDrilling,START,461700,523800,,,
